station,title,pfm,ft,日付,開始時間,to,終了時間,dur,image,filename抽出,filename
TOKYO FM,OTOBAKO～いつも心に音楽を～,小堺翔太,20200203050000,203,500,20200203053000,530,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/i68s79sovb.jpg,i68s79sovb.jpg,i68s79sovb.jpg
TOKYO FM,FUTURES,落合陽一,20200203053000,203,530,20200203060000,600,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/ggsrp3syxn.jpg,ggsrp3syxn.jpg,ggsrp3syxn.jpg
TOKYO FM,ONE MORNING,鈴村健一 / ハードキャッスル エリザベス,20200203060000,203,600,20200203081000,810,7800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/lq467z9zej.jpg,lq467z9zej.jpg,lq467z9zej.jpg
TOKYO FM,Honda Smile Mission,SHEILA / 塚地武雅（ドランクドラゴン） / ルーシー,20200203081000,203,810,20200203081900,819,540,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/o5jrt3y0tj.png,o5jrt3y0tj.png,o5jrt3y0tj.png
TOKYO FM,ONE MORNING,鈴村健一 / ハードキャッスル エリザベス,20200203081900,203,819,20200203090000,900,2460,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/xe84zq605j.jpg,xe84zq605j.jpg,xe84zq605j.jpg
TOKYO FM,Blue Ocean,住吉美紀,20200203090000,203,900,20200203110000,1100,7200,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/t724lhsmeu.png,t724lhsmeu.png,t724lhsmeu.png
TOKYO FM,ディア・フレンズ,坂本美雨,20200203110000,203,1100,20200203113000,1130,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/76velsc621.jpg,76velsc621.jpg,76velsc621.jpg
TOKYO FM,LOVE CONNECTION,LOVE,20200203113000,203,1130,20200203130000,1300,5400,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/wkz4dkqwym.jpg,wkz4dkqwym.jpg,wkz4dkqwym.jpg
TOKYO FM,高橋みなみの「これから、何する？」,高橋みなみ,20200203130000,203,1300,20200203145500,1455,6900,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/r0ymh8wcs4.jpg,r0ymh8wcs4.jpg,r0ymh8wcs4.jpg
TOKYO FM,MY OLYMPIC α,高橋尚子,20200203145500,203,1455,20200203150000,1500,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/rg0w8gswag.jpg,rg0w8gswag.jpg,rg0w8gswag.jpg
TOKYO FM,THE TRAD,稲垣吾郎 / 吉田明世,20200203150000,203,1500,20200203165000,1650,6600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/s1chdza1o3.jpg,s1chdza1o3.jpg,s1chdza1o3.jpg
TOKYO FM,賀来賢人 SUZUKI “KENTO’S CLUB”,賀来賢人,20200203165000,203,1650,20200203170000,1700,600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/uz50o2dom8.jpg,uz50o2dom8.jpg,uz50o2dom8.jpg
TOKYO FM,Skyrocket Company,マンボウやしろ / 浜崎美保,20200203170000,203,1700,20200203195200,1952,10320,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/li4bftslim.jpg,li4bftslim.jpg,li4bftslim.jpg
TOKYO FM,未来授業,,20200203195200,203,1952,20200203200000,2000,480,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/qy0k8prt4k.png,qy0k8prt4k.png,qy0k8prt4k.png
TOKYO FM,ねるまえのまえ,おのののか,20200203200000,203,2000,20200203213000,2130,5400,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/ifx2p0pnmh.jpg,ifx2p0pnmh.jpg,ifx2p0pnmh.jpg
TOKYO FM,ヒプノシスRADIO supported by Spotify,ヒプノシスマイク,20200203213000,203,2130,20200203215500,2155,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/k4dm7q5vm7.jpg,k4dm7q5vm7.jpg,k4dm7q5vm7.jpg
TOKYO FM,TOKYO FM NEWS,,20200203215500,203,2155,20200203220000,2200,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,SCHOOL OF LOCK!,とーやま校長,20200203220000,203,2200,20200203235500,2355,6900,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/eca4c486o3.jpg,eca4c486o3.jpg,eca4c486o3.jpg
TOKYO FM,TOKYO FM NEWS,,20200203235500,203,2355,20200204000000,0,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,JET STREAM,大沢たかお,20200204000000,204,0,20200204005500,55,3300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2tegc1q2fo.png,2tegc1q2fo.png,2tegc1q2fo.png
TOKYO FM,TOKYO FM NEWS,,20200204005500,204,55,20200204010000,100,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,水樹奈々のＭの世界,水樹奈々,20200204010000,204,100,20200204013000,130,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/zt1md0qbtq.jpg,zt1md0qbtq.jpg,zt1md0qbtq.jpg
TOKYO FM,JACK IN THE RADIO,逹瑯（MUCC）,20200204013000,204,130,20200204020000,200,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/ck8j47doaj.png,ck8j47doaj.png,ck8j47doaj.png
TOKYO FM,ON THE PLANET,武田俊,20200204020000,204,200,20200204030000,300,3600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/1vomtcd9vc.jpg,1vomtcd9vc.jpg,1vomtcd9vc.jpg
TOKYO FM,ON THE PLANET,武田俊,20200204030000,204,300,20200204040000,400,3600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/1vomtcd9vc.jpg,1vomtcd9vc.jpg,1vomtcd9vc.jpg
TOKYO FM,Memories＆Discoveries,朝倉あき,20200204040000,204,400,20200204050000,500,3600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/cpelyvaybs.jpg,cpelyvaybs.jpg,cpelyvaybs.jpg
TOKYO FM,Memories＆Discoveries,朝倉あき,20200204050000,204,500,20200204053000,530,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/cpelyvaybs.jpg,cpelyvaybs.jpg,cpelyvaybs.jpg
TOKYO FM,FUTURES,松田卓也,20200204053000,204,530,20200204060000,600,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/ggsrp3syxn.jpg,ggsrp3syxn.jpg,ggsrp3syxn.jpg
TOKYO FM,ONE MORNING,鈴村健一 / ハードキャッスル エリザベス,20200204060000,204,600,20200204081000,810,7800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/lq467z9zej.jpg,lq467z9zej.jpg,lq467z9zej.jpg
TOKYO FM,Honda Smile Mission,SHEILA / 塚地武雅（ドランクドラゴン） / ルーシー,20200204081000,204,810,20200204081900,819,540,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/o5jrt3y0tj.png,o5jrt3y0tj.png,o5jrt3y0tj.png
TOKYO FM,ONE MORNING,鈴村健一 / ハードキャッスル エリザベス,20200204081900,204,819,20200204090000,900,2460,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/xe84zq605j.jpg,xe84zq605j.jpg,xe84zq605j.jpg
TOKYO FM,Blue Ocean,住吉美紀,20200204090000,204,900,20200204110000,1100,7200,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/t724lhsmeu.png,t724lhsmeu.png,t724lhsmeu.png
TOKYO FM,ディア・フレンズ,坂本美雨,20200204110000,204,1100,20200204113000,1130,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/76velsc621.jpg,76velsc621.jpg,76velsc621.jpg
TOKYO FM,LOVE CONNECTION,LOVE,20200204113000,204,1130,20200204130000,1300,5400,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/wkz4dkqwym.jpg,wkz4dkqwym.jpg,wkz4dkqwym.jpg
TOKYO FM,高橋みなみの「これから、何する？」,高橋みなみ,20200204130000,204,1300,20200204145500,1455,6900,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/r0ymh8wcs4.jpg,r0ymh8wcs4.jpg,r0ymh8wcs4.jpg
TOKYO FM,MY OLYMPIC α,高橋尚子,20200204145500,204,1455,20200204150000,1500,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/rg0w8gswag.jpg,rg0w8gswag.jpg,rg0w8gswag.jpg
TOKYO FM,THE TRAD,稲垣吾郎 / 吉田明世,20200204150000,204,1500,20200204165000,1650,6600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/s1chdza1o3.jpg,s1chdza1o3.jpg,s1chdza1o3.jpg
TOKYO FM,賀来賢人 SUZUKI “KENTO’S CLUB”,賀来賢人,20200204165000,204,1650,20200204170000,1700,600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/uz50o2dom8.jpg,uz50o2dom8.jpg,uz50o2dom8.jpg
TOKYO FM,Skyrocket Company,マンボウやしろ / 浜崎美保,20200204170000,204,1700,20200204195200,1952,10320,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/li4bftslim.jpg,li4bftslim.jpg,li4bftslim.jpg
TOKYO FM,未来授業,,20200204195200,204,1952,20200204200000,2000,480,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/qy0k8prt4k.png,qy0k8prt4k.png,qy0k8prt4k.png
TOKYO FM,ねるまえのまえ,おのののか,20200204200000,204,2000,20200204213000,2130,5400,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/ifx2p0pnmh.jpg,ifx2p0pnmh.jpg,ifx2p0pnmh.jpg
TOKYO FM,和楽器バンド 鈴華ゆう子の　日本が好きになっちゃうラジオ,鈴華ゆう子,20200204213000,204,2130,20200204215500,2155,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/i04o1zjpqf.jpg,i04o1zjpqf.jpg,i04o1zjpqf.jpg
TOKYO FM,TOKYO FM NEWS,,20200204215500,204,2155,20200204220000,2200,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,SCHOOL OF LOCK!,とーやま校長,20200204220000,204,2200,20200204235500,2355,6900,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/eca4c486o3.jpg,eca4c486o3.jpg,eca4c486o3.jpg
TOKYO FM,TOKYO FM NEWS,,20200204235500,204,2355,20200205000000,0,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,JET STREAM,大沢たかお,20200205000000,205,0,20200205005500,55,3300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2tegc1q2fo.png,2tegc1q2fo.png,2tegc1q2fo.png
TOKYO FM,TOKYO FM NEWS,,20200205005500,205,55,20200205010000,100,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,THE QUARTER～寺島拓篤の勝手にASSEMBLE～,寺島拓篤,20200205010000,205,100,20200205013000,130,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/b339bf13-3b28-4378-94eb-3c2db1cfbfc2.png,b339bf13-3b28-4378-94eb-3c2db1cfbfc2.png,b339bf13-3b28-4378-94eb-3c2db1cfbfc2.png
TOKYO FM,林青空のアオゾラウタ,林青空,20200205013000,205,130,20200205020000,200,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/8mhn5gmmsm.jpg,8mhn5gmmsm.jpg,8mhn5gmmsm.jpg
TOKYO FM,ON THE PLANET,玉川太福,20200205020000,205,200,20200205030000,300,3600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/1vomtcd9vc.jpg,1vomtcd9vc.jpg,1vomtcd9vc.jpg
TOKYO FM,ON THE PLANET,玉川太福,20200205030000,205,300,20200205040000,400,3600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/1vomtcd9vc.jpg,1vomtcd9vc.jpg,1vomtcd9vc.jpg
TOKYO FM,Memories＆Discoveries,朝倉あき,20200205040000,205,400,20200205050000,500,3600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/cpelyvaybs.jpg,cpelyvaybs.jpg,cpelyvaybs.jpg
TOKYO FM,Memories＆Discoveries,朝倉あき,20200205050000,205,500,20200205053000,530,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/cpelyvaybs.jpg,cpelyvaybs.jpg,cpelyvaybs.jpg
TOKYO FM,FUTURES,川島さわか,20200205053000,205,530,20200205060000,600,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/ggsrp3syxn.jpg,ggsrp3syxn.jpg,ggsrp3syxn.jpg
TOKYO FM,ONE MORNING,鈴村健一 / ハードキャッスル エリザベス,20200205060000,205,600,20200205081000,810,7800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/lq467z9zej.jpg,lq467z9zej.jpg,lq467z9zej.jpg
TOKYO FM,Honda Smile Mission,SHEILA / 塚地武雅（ドランクドラゴン） / ルーシー,20200205081000,205,810,20200205081900,819,540,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/o5jrt3y0tj.png,o5jrt3y0tj.png,o5jrt3y0tj.png
TOKYO FM,ONE MORNING,鈴村健一 / ハードキャッスル エリザベス,20200205081900,205,819,20200205090000,900,2460,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/xe84zq605j.jpg,xe84zq605j.jpg,xe84zq605j.jpg
TOKYO FM,Blue Ocean,住吉美紀,20200205090000,205,900,20200205110000,1100,7200,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/t724lhsmeu.png,t724lhsmeu.png,t724lhsmeu.png
TOKYO FM,ディア・フレンズ,坂本美雨,20200205110000,205,1100,20200205113000,1130,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/76velsc621.jpg,76velsc621.jpg,76velsc621.jpg
TOKYO FM,LOVE CONNECTION,LOVE,20200205113000,205,1130,20200205130000,1300,5400,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/wkz4dkqwym.jpg,wkz4dkqwym.jpg,wkz4dkqwym.jpg
TOKYO FM,高橋みなみの「これから、何する？」,高橋みなみ,20200205130000,205,1300,20200205145500,1455,6900,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/r0ymh8wcs4.jpg,r0ymh8wcs4.jpg,r0ymh8wcs4.jpg
TOKYO FM,MY OLYMPIC α,高橋尚子,20200205145500,205,1455,20200205150000,1500,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/rg0w8gswag.jpg,rg0w8gswag.jpg,rg0w8gswag.jpg
TOKYO FM,THE TRAD,ハマ･オカモト（OKAMOTO'S） / 吉田明世,20200205150000,205,1500,20200205165000,1650,6600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/s1chdza1o3.jpg,s1chdza1o3.jpg,s1chdza1o3.jpg
TOKYO FM,賀来賢人 SUZUKI “KENTO’S CLUB”,賀来賢人,20200205165000,205,1650,20200205170000,1700,600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/uz50o2dom8.jpg,uz50o2dom8.jpg,uz50o2dom8.jpg
TOKYO FM,Skyrocket Company,岸洋佑 / 浜崎美保,20200205170000,205,1700,20200205195200,1952,10320,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/li4bftslim.jpg,li4bftslim.jpg,li4bftslim.jpg
TOKYO FM,未来授業,,20200205195200,205,1952,20200205200000,2000,480,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/qy0k8prt4k.png,qy0k8prt4k.png,qy0k8prt4k.png
TOKYO FM,ねるまえのまえ,関取花,20200205200000,205,2000,20200205213000,2130,5400,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/ifx2p0pnmh.jpg,ifx2p0pnmh.jpg,ifx2p0pnmh.jpg
TOKYO FM,U-nite!,降幡愛,20200205213000,205,2130,20200205215500,2155,1500,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/wzpfoci7ki.jpg,wzpfoci7ki.jpg,wzpfoci7ki.jpg
TOKYO FM,TOKYO FM NEWS,,20200205215500,205,2155,20200205220000,2200,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,SCHOOL OF LOCK!,とーやま校長,20200205220000,205,2200,20200205235500,2355,6900,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/eca4c486o3.jpg,eca4c486o3.jpg,eca4c486o3.jpg
TOKYO FM,TOKYO FM NEWS,,20200205235500,205,2355,20200206000000,0,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,JET STREAM,大沢たかお,20200206000000,206,0,20200206005500,55,3300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/2tegc1q2fo.png,2tegc1q2fo.png,2tegc1q2fo.png
TOKYO FM,TOKYO FM NEWS,,20200206005500,206,55,20200206010000,100,300,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/g2ninmom7i.png,g2ninmom7i.png,g2ninmom7i.png
TOKYO FM,蒼井翔太　Hungry night,蒼井翔太,20200206010000,206,100,20200206013000,130,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/khtwt62bl3.jpg,khtwt62bl3.jpg,khtwt62bl3.jpg
TOKYO FM,MURO presents KING OF DIGGIN',MURO / MACKA-CHIN,20200206013000,206,130,20200206020000,200,1800,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/9o49h98uyl.jpg,9o49h98uyl.jpg,9o49h98uyl.jpg
TOKYO FM,ON THE PLANET,綿谷エリナ,20200206020000,206,200,20200206030000,300,3600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/1vomtcd9vc.jpg,1vomtcd9vc.jpg,1vomtcd9vc.jpg
TOKYO FM,ON THE PLANET,綿谷エリナ,20200206030000,206,300,20200206040000,400,3600,https://radiko.jp/res/program/DEFAULT_IMAGE/FMT/1vomtcd9vc.jpg,1vomtcd9vc.jpg,1vomtcd9vc.jpg
